avg_speed_ratio,trend,is_peak_hour,event_nearby,congested
0.6780589390259504,0.2758762897091389,1,0,0
0.7950975822425776,0.04161793496891486,1,0,0
0.7482144534377775,-0.4467237221128366,1,1,0
0.42094407618201696,0.12508674968397826,1,0,0
0.8835558690935712,0.29530416888832,1,1,0
0.6894577435419218,-0.10653219842343697,1,0,0
0.6917333608059391,-0.2549873986278335,0,0,0
0.37027876137316584,0.2639377281970877,0,0,1
0.39377030986892286,-0.4760937610390745,1,1,1
0.5798001739504839,0.3155910244157336,1,1,0
0.3902568248324676,0.30425958154419985,0,1,0
0.7504621891883012,0.3879859306942076,1,1,0
0.44684360980460663,-0.41052005937637537,1,1,1
0.32153292316907933,-0.3922415180953751,0,1,1
0.321291083018778,0.3727528239271435,1,1,1
0.30178222296892854,-0.02473723283780116,0,1,1
0.5518000631730995,-0.10766149258913504,0,1,0
0.202432029078098,0.07329356513036578,1,0,1
0.6338978306420247,-0.44141692984355996,1,1,1
0.43864233833564037,0.14371616989608083,0,1,0
0.6419830647681717,0.445083153589398,1,1,0
0.9483403307532667,0.1757198941670518,1,0,0
0.895238088146787,-0.03546488769081646,1,0,0
0.6611438719507645,0.46088098861148863,0,0,0
0.5344562501109801,0.18851641390341345,1,1,1
0.7586901368660053,-0.4430395642899335,1,0,1
0.938511466099617,0.17004653181313156,0,1,0
0.5916376543516397,-0.4403041372470574,1,0,1
0.27944617926825494,-0.192770117210032,1,0,1
0.8128705603391921,0.11568348040271736,0,1,0
0.20838332311550734,-0.28438398381313656,0,0,1
0.811710783712539,-0.4618108154057009,0,0,0
0.267933283109256,0.11795368877988688,0,0,0
0.2852932594930295,-0.21414271711698896,0,0,1
0.8253654960092209,0.03296422433919821,1,0,0
0.7516173639163244,-0.2388544210953789,0,1,0
0.6495225034693104,0.18642884692881223,0,0,0
0.8564681541681549,0.39570139115970404,1,1,0
0.8810948085950108,-0.41343519720435806,1,0,0
0.5660098045250295,0.2863186854547586,0,0,0
0.99703894964363,-0.34390494487965095,0,0,0
0.48606395171128586,-0.17059021282068887,0,0,0
0.3372062132966386,-0.1426347041750432,0,1,1
0.8767811544959134,-0.2936900109817391,0,1,0
0.5324562236474641,-0.4247656591369625,0,0,0
0.8995997209828914,0.26848648026281285,1,0,0
0.24893307559232325,0.29362753927327556,0,0,0
0.28884168920531333,0.4968332903780237,1,1,1
0.23221812897916996,0.4346042489953271,0,0,0
0.6816087682419281,-0.0653575766151776,0,1,0
0.8654913448931998,-0.3666119854582267,0,0,0
0.5221286268869374,-0.4892999919804748,0,0,0
0.272556359736819,0.03151753849715022,0,0,0
0.4987750619447628,0.3605664108328479,0,0,0
0.47843690587178395,-0.23209626041947962,0,1,1
0.7147775398112919,-0.30105863201193084,1,1,1
0.721721303037067,-0.061046628229177724,0,0,0
0.2824189738010825,0.3935328009522343,1,1,1
0.5361414220204219,-0.04832616822955538,0,0,0
0.7140116214550123,0.22271290599771443,0,1,0
0.4070889673520278,-0.03747378982530669,0,1,0
0.5256642292227821,-0.1270411185570558,0,1,1
0.6909559453160151,-0.05908794550385754,0,1,0
0.5222965609959216,0.2684005326733794,0,0,0
0.2246887772524543,0.2544060558780097,0,0,0
0.3780927963436047,-0.06824182138459967,0,1,1
0.8208647315724191,-0.2323825745713345,0,0,0
0.39880326300002455,-0.36087296091625476,1,1,1
0.8541691568516914,-0.4986303056247683,0,1,0
0.5735262605614591,-0.3867424169267103,1,0,1
0.5783369097578224,-0.335344734808102,0,0,0
0.8164129722651023,0.18993779098108865,0,1,0
0.5066348104127161,0.3179158769287559,1,0,1
0.3907844737218968,0.23694566623120894,0,1,1
0.28402590137394657,0.2232327672023553,0,1,0
0.7375279009350144,0.4943206147241189,0,0,0
0.5759540318343067,0.4625977393209906,0,1,0
0.8475255045601016,-0.2311528048707634,1,0,0
0.5661397668594451,-0.3548992504516433,1,1,1
0.5318485400918727,-0.3467017620643118,0,1,0
0.43908166725978987,0.39560667071128275,0,0,0
0.35954229835228624,-0.3976531520442158,1,1,1
0.8643495557187717,-0.1598558311185796,0,1,0
0.2761690967574131,0.03034652842107244,1,1,1
0.9217021786813167,0.11345050368318754,1,1,0
0.2215273209898804,0.09573263781487473,1,0,1
0.6178018681857669,0.2864077221399248,1,1,0
0.24666284972086744,0.07169326354276695,0,1,1
0.8236856970477064,0.35104653933142727,1,0,0
0.3691972192472907,-0.4153697759278152,1,1,1
0.6527380609892284,0.358965453560144,1,0,0
0.9331568820727556,0.09000316077700354,1,1,0
0.7194071484899409,-0.2770674341496495,1,0,0
0.34265597197913233,0.4777431886978666,0,0,0
0.8373422150039207,0.4397342737288298,1,1,0
0.5531836854466794,0.34572582167371146,1,0,0
0.21054139067420535,0.4115961356134713,0,0,1
0.589411976086268,-0.11785827895469347,1,1,1
0.8499877418106723,-0.27219512755041053,1,0,0
0.5439661046668904,-0.3170961383407681,0,1,0
0.806742440383994,0.3737599685109173,1,0,0
0.7644207076275242,0.3266313489010867,1,0,0
0.5655298538706278,0.48093838333493744,0,0,0
0.45862606802035794,0.348252101454097,0,1,0
0.7812320012497251,0.13236591392649022,0,1,0
0.49513473419069237,-0.35771824912844996,0,0,0
0.33606968538292137,-0.3351524616457696,1,0,1
0.45669044922238355,-0.026300473203624275,1,0,1
0.9014713543424386,0.2677955311443656,1,0,0
0.4267112897099085,-0.3267246098222478,0,1,1
0.3879684278757889,0.41551750792885256,1,1,1
0.30673605658444975,0.1837907304868559,0,1,1
0.24414227565417923,-0.18769090955358048,0,1,1
0.9813538833597053,0.3857595921605502,1,1,0
0.6294214618084883,0.09863036818094073,1,1,0
0.783715568496558,0.23315848202512646,0,1,0
0.8183787574949641,-0.1145577937444423,0,1,0
0.48185359577637804,-0.10644946068667249,1,0,1
0.8391247281289769,-0.4873824295185296,1,0,1
0.969187395536039,0.03790202275500931,1,0,0
0.7934094801924274,0.2607968058338668,0,0,0
0.7693865013302232,0.4688245135866038,0,0,0
0.5457870292656161,0.39222683670823755,0,0,0
0.8730561006470359,-0.41300890864724504,0,0,0
0.27106990009867976,0.48052012035680847,0,1,0
0.7997469697935589,-0.35051931099914946,1,1,0
0.48959483371428575,-0.458885701607917,0,1,0
0.6527791326382331,0.24892983546822534,0,0,0
0.9143710159176217,0.40588645032915127,0,0,0
0.6840156479635802,0.44978290602518967,1,0,0
0.22046522428997292,0.324976107766212,1,1,1
0.778083876418477,-0.29509378428861954,1,1,0
0.9432196049629116,-0.34599708550558894,0,1,0
0.7136095562484475,-0.44103152242854715,0,1,1
0.8891360619676589,0.08196907989412316,1,1,0
0.8602366042735474,-0.012778823836958941,0,0,0
0.88903382638717,-0.3907163915636285,1,0,0
0.4752803221538199,-0.0351728813284371,0,0,0
0.5793308216869449,0.06732359053448711,0,0,0
0.8784268040237853,0.22295464351049843,0,0,0
0.9283188599451642,-0.08580242996657927,1,1,0
0.31747319940779717,-0.18164755292156032,1,0,1
0.3452259036731872,0.1656791981541298,1,1,1
0.4774636800439475,0.18422364304554528,1,1,0
0.8162382625434865,-0.2295714433301813,1,1,0
0.899984925806316,-0.4801769177628733,0,0,0
0.6641921131226762,0.4456905697425194,1,1,0
0.2906145403145848,0.2552864064591722,0,0,0
0.4429985839737328,-0.29889566553664604,1,0,0
0.8856184051821054,0.06566565099386501,1,1,0
0.47804398261601194,0.09494753067606942,1,1,1
0.2822457944715166,-0.3740113680043208,0,0,0
0.4416547728904626,-0.3083429126604418,0,0,0
0.8453650818398468,0.4567065164637879,1,0,0
0.5947836264153139,0.008010860020897681,0,0,0
0.33725822043995307,-0.30855778060652395,1,0,1
0.45010589806395046,0.29757475409400846,1,0,0
0.9628650237388852,-0.029426697466527263,1,0,0
0.5455659904789012,0.13841208327269372,0,0,0
0.5532794038448745,-0.2024984663614211,0,0,0
0.32245568163537064,-0.4420959017437195,1,0,1
0.44364344369142783,-0.33505577643595574,0,1,0
0.8517489063520371,0.473036903145985,0,1,0
0.8289591795226106,0.12358843582821544,0,0,0
0.5483990391544387,0.33108519857440555,0,1,0
0.9149218097256997,-0.4784804420761808,1,1,0
0.5042071336502578,0.2654625011543671,1,0,0
0.8914636638575473,-0.015047933458136153,0,0,0
0.22525244046776216,0.1653078768711973,0,0,0
0.47778423218376864,-0.14179495965922517,0,1,0
0.8840547824158682,0.12086882681889033,0,0,0
0.9210476491794626,-0.464380232212242,0,0,0
0.8051392329763061,-0.4544112874632892,1,0,0
0.7358926535165606,0.2988364099051478,1,1,0
0.8524039275698394,-0.3755347321995598,1,0,0
0.7660465505777034,-0.48601606541386344,0,1,0
0.4033767635721427,0.41245648963665327,1,1,1
0.5729895205558913,-0.2344682372564626,0,0,0
0.7285639983089276,0.08238216329643833,0,1,0
0.6702422056946435,0.3389169705385048,1,0,0
0.9080780856984483,0.24590707942542867,1,1,0
0.5790757123102628,-0.4533721791890667,1,1,1
0.34238990241856504,0.0609487008588433,1,1,1
0.37166562993030533,0.041797867095439645,1,1,1
0.8768452470874326,-0.1499198217895379,1,1,0
0.20697676337848964,0.25356298136835154,0,1,1
0.895304289597467,0.4640056579755196,0,0,0
0.24447046848318782,-0.352813346064086,0,0,0
0.5133267744715244,-0.3547759962556378,0,0,0
0.8401409819565033,0.23473601946086908,0,0,0
0.5260923014579193,-0.045583589833721794,1,0,0
0.8578785496432422,0.29521893057971604,0,0,0
0.28023906762062656,-0.3589223903529294,1,0,1
0.6092337811481492,-0.4601424558577899,1,1,0
0.6659792143992074,0.19793407485164105,0,1,0
0.912694877789793,0.49471105295411033,0,1,0
0.2748971250713547,-0.40520178970429943,1,0,1
0.4708805482263981,0.36433788945046985,0,1,0
0.7274784759174708,-0.11471025922658529,1,0,0
0.9839440654880622,-0.48321045470689283,1,0,0
0.8786194591662855,0.010021792971210752,0,0,0
0.8771960493567117,-0.2211457928751801,0,1,0
0.6137460235398305,0.19340314152018023,1,0,0
0.6514392976691986,-0.21216937756490806,1,0,0
0.8868640752645216,-0.018299876566953865,0,1,0
0.8957004690054078,-0.29943474865581077,1,1,0
0.8418196523776895,0.32810175804356034,1,0,0
0.8548570201476606,0.425431461868108,0,1,0
0.9037038872007057,-0.09666424578353616,1,1,0
0.2910255448735439,-0.05111996743201752,0,1,1
0.4341115015239767,0.48268367321153194,1,0,0
0.980890827162886,-0.3578845232753366,1,0,0
0.6358209279711962,0.30861951459003867,1,0,0
0.3411710880333536,0.06727860585024126,0,1,0
0.6024445065596218,0.38073442090418796,1,0,0
0.7166273402428731,-0.20757145517308806,0,0,0
0.862577587150126,-0.2038420337796567,0,1,0
0.8497413808187744,-0.17418005194459296,1,1,0
0.23939319466593334,-0.4833689176770446,1,0,1
0.5628199895779267,-0.33010710092194173,0,1,0
0.2164552449496065,0.4945866411198251,1,1,1
0.9105248989330006,-0.25105142621606746,1,1,1
0.3391248604149,-0.4800829022393609,0,0,1
0.6998997561341108,-0.22145968596150434,0,1,0
0.6564946970243202,-0.09160983201541328,1,1,0
0.7004235477142926,0.04778727928238358,1,0,0
0.6507332982651264,-0.43143398013457357,0,1,0
0.772470941893286,0.29042891970476603,1,0,0
0.7008879728185333,0.3255012681970576,1,1,0
0.27224019741665145,-0.28683942112829863,1,0,1
0.4934143608059522,0.29841818823497857,1,0,1
0.6372747487477215,-0.1385730925587434,1,0,0
0.4601579407185417,-0.07688982211736561,1,0,1
0.8082647078455072,0.4363882543140165,1,1,0
0.4543181720439935,0.39190439096001717,1,1,0
0.8629473394424316,-0.12488928680951095,1,0,0
0.317386976785187,-0.011889694277397389,0,1,1
0.8155140519886999,-0.2134762119670075,0,0,0
0.3467723526281511,0.015434258348661745,1,0,0
0.6224122243297299,0.18190790283494307,1,1,0
0.45641949837113815,-0.4073323027243685,1,0,1
0.7098675487816317,0.4198411261756897,1,1,0
0.37019232787327794,0.21887396814467985,0,0,0
0.8363277866815142,-0.40324731683842785,1,0,0
0.6588670930931522,0.3689889919788425,0,0,0
0.9658185232741394,0.2436828662428322,0,1,0
0.769416263132636,-0.1868731831672512,1,0,0
0.6859164316026007,0.021433088297877934,1,1,0
0.863326952357073,0.3601306591896659,1,0,0
0.3757460542094213,0.4681256230902787,0,1,0
0.7061939686915659,-0.21892260405236763,0,0,0
0.5123230796758813,0.15055818232732454,1,0,0
0.7950327833171507,0.3602469239927607,0,1,0
0.2195755275930127,0.48816684884294503,1,1,1
0.5421696772215313,-0.42928151135368786,0,1,0
0.7213615214663354,0.00362196582082841,0,0,0
0.5685114691537283,0.37366576183948197,1,1,1
0.39037727657100074,-0.4968418757004718,1,0,1
0.5714794013435487,-0.06276478039455691,0,1,0
0.8797956203916211,0.0841987241196327,1,0,0
0.3654712138385057,0.026490308556614273,0,1,0
0.4937377309037146,0.2327726863342482,1,0,0
0.9922684172001022,-0.434477913046019,1,0,0
0.9302537351123594,0.28541672358584314,1,0,0
0.22717467370132455,-0.21682946386651658,0,1,1
0.6242655740816115,0.3242293865239556,0,1,0
0.25233042147830687,-0.08051207322074105,1,0,1
0.9391239389261687,-0.4570814081970036,1,1,0
0.5532359301480247,0.46391476567138135,0,0,0
0.5347496031424013,0.2805492904970468,1,1,1
0.41835682547144853,-0.15218396771765064,0,1,0
0.6550551843137231,-0.22997263178163685,0,1,0
0.31599897839471425,0.08896372845005418,1,0,1
0.8391640004284378,0.48729460282391124,0,1,0
0.592968275877267,-0.2098331758202523,1,1,1
0.6531703130513284,0.44827111674615283,1,1,0
0.8726437981236164,-0.16961288038141098,1,1,0
0.34811901910795917,0.20409776525779988,0,1,1
0.34014645867369253,-0.11826564220796021,0,0,0
0.536641338295877,-0.41494777599135124,0,1,0
0.8289025929556806,0.4361893656132889,0,0,0
0.2468364428161169,-0.3360720052834041,1,0,1
0.8361361631189965,0.4446914679975986,0,1,0
0.6006052748734478,-0.396693174071145,0,1,0
0.6494107599585797,-0.2330525550435012,1,1,0
0.6515087506233386,0.4209234986945555,1,0,0
0.2449339111661762,0.15854086290757308,0,1,1
0.39981663817451585,-0.3105165641583044,0,1,1
0.8042379612117583,0.09209331145528155,1,0,0
0.529814495591427,-0.319608791964446,1,1,1
0.6484135858014834,0.3744420676703418,1,1,0
0.9558948976212378,-0.45017139266147743,0,0,0
0.237017414653889,0.02977769777749839,0,0,1
0.5597442925390559,-0.43652697417053743,0,0,0
0.4890193062783185,0.19502275106762523,0,0,0
0.285159540955793,0.4357972351936673,0,0,0
0.9606354790078384,0.33106644967165344,0,1,0
0.9691676717988347,-0.12827217484736486,1,0,0
0.44919052335152554,-0.2630950945202408,1,0,1
0.9573732885512631,-0.37897250761311696,1,0,0
0.2281388853794285,0.373623987382533,1,0,1
0.9847167922689617,-0.4188908709525876,0,1,0
0.8687456131269315,0.12882919157776662,1,0,0
0.37146417664897113,-0.13273253050329303,0,1,1
0.6796377231476708,0.4957783183709641,1,1,0
0.8386394898954423,0.008823313518344977,1,0,0
0.45543917120622324,0.048790949703411024,0,1,0
0.4830014336742637,0.41788878501485116,0,0,0
0.7031782204743413,0.46963690325082263,0,1,0
0.3176752407467503,0.0836364610945396,0,0,0
0.2945684877779269,0.29618207474235003,0,0,0
0.39984422249553947,0.13476674910844644,0,1,0
0.7930077962776252,-0.07259953600638136,1,0,0
0.4932793811292453,-0.44268464272530317,0,1,1
0.6058865773214355,0.21774387354178337,1,1,0
0.35636044544602613,0.20026277236064915,0,0,0
0.3552845338796575,-0.3832976933112747,1,0,1
0.7203610073878479,-0.26993112504363426,1,0,0
0.28670020149476305,0.2321281868747055,1,0,0
0.734272581773125,-0.3502880224054602,0,0,0
0.520561481879125,0.19093503443273674,0,0,0
0.7370167308941005,0.21797719120487746,0,1,0
0.5053835816123909,-0.14665614406007388,1,1,0
0.8768417469195986,-0.24181815022057296,1,1,0
0.24444493537252338,-0.12696058889638684,1,1,1
0.9146378494497416,-0.140803378607106,1,0,0
0.41492894179047624,0.10701980570458236,0,0,0
0.23403376797238531,0.24384829971886346,0,1,1
0.649923537505746,0.3617526348503638,0,0,0
0.3794833843048771,-0.47000771599788593,0,0,0
0.5673624985472958,0.2265515573693695,1,1,0
0.8418513648496828,-0.18581398171083974,0,1,0
0.8332374085985215,0.33864201071047184,1,1,0
0.6803084930267318,-0.4242830402589888,0,0,0
0.9822975269261178,0.05117451017306651,0,0,0
0.5710008761967975,0.04867358975401337,0,1,0
0.23151071228385067,-0.1734885378247717,1,0,1
0.855540119848379,0.4703065973533652,1,0,0
0.3770350960454886,-0.39307684883131244,1,1,1
0.34099104719761963,-0.3636027664650777,1,1,1
0.2560079375731933,0.14425959818827516,1,1,0
0.4623199549109111,0.014299224643653186,0,0,0
0.46092717364335034,-0.2355328714479532,0,1,0
0.4422172255731619,-0.19572820354255815,0,1,1
0.6745543518149419,-0.3429766912911807,0,1,0
0.8012337354624848,0.3677641389118732,0,1,0
0.9502133749178714,0.0695188731396904,1,1,0
0.27524006294411807,-0.25516542384616836,0,1,1
0.32030546599051757,-0.10657924229065718,0,0,1
0.6718740084196538,0.4066850543048831,0,0,0
0.2785084751018083,0.38684116165306304,0,0,0
0.49661142769541033,-0.4308933088867922,1,1,1
0.6996417844368296,0.15410013827970293,1,0,0
0.8244360256310894,-0.3470288290302762,1,1,1
0.3740794299664253,-0.28911663445174285,0,1,1
0.7343884512776095,0.3642075922464163,1,1,0
0.7166957326777708,0.395190317475958,0,0,0
0.8876929010066517,-0.41730808410605147,0,1,0
0.45099799661119233,0.37392332947869367,1,0,0
0.8000734919105412,0.2284935528432246,1,1,0
0.8015998915531957,0.27571036326669907,0,0,0
0.39135563359300596,0.29181532764581053,0,0,0
0.696926270206742,0.007233271737995484,1,1,0
0.7401296701347715,0.4469076429882016,0,0,0
0.41954273009781906,-0.29964039601940473,0,1,1
0.5614399962917114,0.004965107517542977,1,0,0
0.5486221818051944,-0.18144742011159543,0,0,0
0.818807654696829,0.32243124280250746,0,0,0
0.2005530047309949,-0.4172992878712226,0,0,1
0.6008212891653546,-0.06632151307573209,0,1,0
0.34747265085104917,0.2734776562453295,0,1,0
0.7174735744443472,-0.18765908844226054,1,0,0
0.7442950903767598,-0.25952371572955124,0,0,0
0.6009012069548666,-0.23745084520510384,0,1,0
0.6336236334275283,0.21359010740654527,1,1,0
0.45204655124413495,-0.21321732416116912,0,0,1
0.45065814344029714,-0.09731645453702009,1,0,1
0.7960936478802885,0.04566808743917772,0,0,0
0.30538509394105584,0.4407600789466919,0,1,1
0.8172026517546345,0.29434755988692896,1,1,0
0.7240105452815404,-0.31471833577598274,0,0,0
0.9075797477243985,0.3830842325344357,0,0,0
0.40811575375983805,0.34476743318520353,1,1,0
0.6049432414529632,0.2452245195548688,0,0,0
0.23119160922338555,0.016905974771944776,0,0,0
0.9300052600438282,-0.4301850447426888,0,0,0
0.7403131685433266,0.21150524138916593,0,0,0
0.6983001992571534,0.018342170422826487,0,0,0
0.7861513607892825,-0.19022507418204404,0,1,1
0.4274630854074916,-0.49006199998172617,0,0,0
0.6830882150017874,-0.26895101922365117,0,1,0
0.8407375283241962,0.10569017757939225,0,1,0
0.2722355557632514,-0.3876934136680438,1,1,1
0.9670535114322394,0.1554187066117123,1,1,0
0.9135094420010543,0.3196720888220118,0,1,0
0.9704150671249714,-0.1818216592637485,0,1,0
0.8466788072252835,-0.41801446054503577,1,1,0
0.43544887395145626,-0.36030120957378153,0,0,0
0.6652443741077235,-0.14209106746509503,0,1,0
0.29612993779071894,0.3134342527584275,1,1,1
0.8033333853328448,0.13427871971275518,0,0,0
0.322911732794251,0.367887648096185,0,0,0
0.8934591479393856,0.4944271126311246,1,1,0
0.39244556201024905,-0.2974337971008406,0,0,0
0.328329525826342,0.1948214362367935,0,0,0
0.256723490952778,-0.03348329993706334,0,1,1
0.7690921024406492,-0.0065219390531796595,1,0,0
0.3489630215240187,-0.17441859643919555,1,0,1
0.35813424964937596,-0.15748778500058946,1,1,1
0.3357572830902227,0.17628194839776745,0,0,0
0.4446360979747954,0.12080291719601666,1,0,0
0.9529691473027151,-0.18149642937256705,0,0,0
0.5892973423394576,-0.38141908118091417,0,0,0
0.4087023514446134,0.07824128730820246,1,0,0
0.3363126077635671,0.23939634496488538,0,0,0
0.21512113576435044,0.05862179021450975,0,1,0
0.491994117654678,-0.4963493265433587,0,1,1
0.2880491793808657,-0.2176844875261973,1,0,1
0.22160959653533008,0.2785793396350118,1,1,1
0.2823837647486664,0.24254820527673826,1,0,1
0.4548172131139251,-0.48958974745850725,1,0,1
0.8006909611506308,-0.0297037672398216,0,0,0
0.25358900093482106,-0.06268182734965999,0,0,0
0.7429391390052658,0.15228137629094196,1,1,0
0.6964340230409971,-0.37501995993500226,0,0,0
0.9055921643734304,0.12141523288226996,1,0,0
0.34718960677764726,0.44691802016105076,0,0,0
0.8354141645431794,-0.12825046538475005,0,0,0
0.8918921736384602,-0.1626435823402419,0,0,0
0.9811873053213895,-0.471726485628122,1,1,0
0.8468394864153266,-0.4426049410445685,0,0,0
0.29901456065534693,0.4315724469297185,0,0,0
0.9577032081307446,0.4755018465386892,1,1,0
0.8519936422430272,-0.49435829956341326,1,0,0
0.3698601475637416,0.40067968634316475,1,1,1
0.3321579204370362,-0.3260399693191791,1,0,1
0.9491313203203051,0.06135871865642961,0,0,0
0.3245589008847028,0.17814092352874933,1,1,1
0.8216827083272695,-0.14094128943942086,0,0,0
0.5242074034105266,0.02898809177071715,1,0,1
0.779044212394207,0.12754218815530527,0,0,0
0.273481104133319,-0.3060737006152062,1,1,1
0.7800466301907754,0.4942566215856822,0,0,0
0.6095291018552644,-0.296118164414514,0,1,0
0.9203027082710782,-0.4896615353133813,1,0,0
0.35071873379516516,0.444284592104748,1,1,1
0.2874848623800012,-0.07087229913585691,0,1,1
0.35697623878789264,-0.10138028107352148,0,1,0
0.262860293799504,-0.22432868153367658,1,1,1
0.9841204326893951,-0.47416807320883236,1,1,0
0.2982853007290233,-0.23543180661984886,1,0,1
0.3606807564757551,-0.1066996574340181,0,0,0
0.8477485978211114,0.02032924886672227,0,0,0
0.3974035165614293,-0.04235577987801764,1,0,1
0.3778346721524303,0.3790362077040228,1,1,1
0.7378478243261475,0.4113298619301491,1,0,0
0.5190121843518631,-0.18284507818428497,1,1,1
0.86838332304025,0.4595545938754595,0,1,0
0.710615476530077,0.3649341721203545,1,0,0
0.43057177366758154,0.42763481653474955,0,0,0
0.6783386204957571,0.20633088238779707,0,1,0
0.8931692972383141,-0.3017281566744585,1,0,0
0.4915863684419695,-0.30477220734222554,1,0,1
0.7891765772193868,0.40865156308394324,1,0,0
0.532666384301723,0.007045459934443277,0,1,0
0.6344587182227999,0.3904673071537378,1,0,0
0.7869600222385895,0.22054787918931695,0,0,0
0.2484218970478751,-0.2874876956649324,0,0,1
0.563959617873353,-0.11524017993704627,1,1,1
0.2761708127940956,0.4678252150225083,1,1,1
0.7800044355776745,-0.48041723855649565,0,0,0
0.6862450121481112,0.2145838630927439,0,0,0
0.46154372831142276,0.47877969707520596,0,1,0
0.26102521071426843,-0.39585305407637206,1,0,1
0.9406419696239343,-0.22800714505312136,0,1,0
0.45200297643812964,0.04701312068119101,0,0,0
0.4203014219173922,0.3437649277466992,0,1,0
0.28080397673406693,0.006511869837728224,1,1,1
0.6618825672772644,-0.44040395300542834,0,1,0
0.4125227643116908,-0.3728156766688465,0,1,1
0.8742824657694224,-0.1240566311674356,0,0,0
0.7462134269014524,-0.17745932623945104,0,1,0
0.20313192464752536,-0.2803213688207886,1,1,1
0.6525396893328228,0.34012873618579065,1,1,0
0.38546774145578333,-0.4731183162512643,1,0,1
0.21229369602223996,0.3293442477770777,0,1,0
0.6954937303899567,0.42168017364576316,0,1,0
0.3639314881643414,0.13011102455106416,1,1,1
0.9197086479625833,0.1253503985877641,1,0,0
0.6587045927626693,-0.35098228701451817,1,0,0
0.367348087776029,0.06831773821083187,1,0,0
0.9833019517497932,-0.1248256060619376,0,1,0
0.6371532532888924,-0.27095023847980426,1,0,1
0.3323777377011002,0.08332955585553137,1,1,1
0.6137937361352592,-0.49880953293765373,1,1,1
0.9674792465784794,-0.22358720845784152,0,1,0
0.539368184673775,0.15604202428843772,1,1,0
0.5402764095157904,-0.04495938949265821,0,1,0
0.5689013777798388,-0.35435945949555114,0,0,0
0.42408284092359105,-0.4986818882500422,1,0,1
0.32942689043492124,-0.2295606859300342,1,1,1
0.6631421626947411,0.04905930595512764,1,1,1
0.9153601573740413,0.0345455651136255,1,0,0
0.7885837935211357,-0.3689281006280801,1,1,1
0.27694992611004116,0.11369714301668699,1,0,1
0.5206791808443425,0.49892437822507496,0,0,0
0.20423670392440166,0.08486690626110327,0,0,1
0.44635230870966114,0.02763817570925442,0,0,0
0.7355012740912688,0.12263312359291634,1,1,0
0.4321874267928082,0.37967089026073286,1,1,1
0.8724466552761332,0.4459993446956352,1,1,0
0.5819073708325693,-0.4589664842473412,0,0,0
0.7353345302719541,-0.2950061970848462,0,1,0
0.9070921786251869,-0.3842359359940357,0,1,0
0.7462482469195382,0.2723537857026399,1,0,0
0.9178609634283783,-0.4544371410480541,0,1,0
0.8464522847402431,0.40263494699113056,1,0,0
0.6536513963155124,-0.4794446350968692,0,0,0
0.4377864800139795,0.1025468129491236,1,1,1
0.4385139237210849,-0.22442380601973289,1,1,1
0.9002648718866848,-0.029436475058939093,0,0,0
0.24310738379080146,-0.05811408599511747,1,0,0
0.9531494784774592,0.24889327072398293,1,1,0
0.4616478401537421,-0.0033578989400817605,1,0,1
0.7910968478507243,-0.07877916987344913,1,1,0
0.46402380210995864,0.2302771025843543,1,0,0
0.9626411113865285,0.4258069193048556,0,0,0
0.22917922412538064,0.29392240152356663,0,0,0
0.4826551013122532,0.23671703150255397,1,0,0
0.8939688376217954,-0.01227791886434848,1,1,0
0.41924523130957897,0.40021579828133125,0,1,0
0.42049558127462067,-0.0136865425783117,1,1,1
0.9190014528548931,0.43028578531553663,1,1,0
0.8644658025380685,0.30292226242161,1,0,0
0.2846169562371114,-0.3497397643898704,1,1,1
0.6641439278954773,-0.4530078272726479,1,1,1
0.3787161506719405,0.24085568686606562,1,1,1
0.37211061741188645,0.18583916160033842,0,1,1
0.69232318952285,0.10208887958197566,1,0,0
0.2990929313320101,0.47623928001734617,0,0,0
0.5758232008023808,0.045403047771961025,0,1,0
0.40465738741030405,-0.152100132898637,1,0,1
0.883137978061886,0.06496585082257922,1,1,0
0.6435953858945056,-0.47158824749454376,0,1,1
0.3720870650092922,0.07926423457029985,0,1,1
0.9411725221774443,0.4024302050410231,0,0,0
0.8583172243254014,-0.49566993148185967,1,0,0
0.41223378429273094,0.34530381217811656,0,0,0
0.9688407262432894,0.30192889409911317,0,1,0
0.4141911337136369,-0.39389687020391473,1,1,1
0.43411449763758114,0.34683049312171743,1,0,0
0.5087706834438223,0.26354526573340953,0,0,0
0.331844176363654,-0.00895354244015456,1,0,0
0.7496129109702143,-0.2547860616002269,1,1,0
0.6458698606622351,-0.21189958415214782,0,1,0
0.9155699852415387,0.11227492547199025,1,0,0
0.39270018051722655,-0.25369600062450337,0,1,1
0.3361847092793595,-0.17464432432603172,0,0,0
0.4868987141436238,0.4308384311503073,0,1,0
0.316886946806471,0.2293286165062528,0,0,0
0.9569208225332881,0.23607404971698098,0,1,0
0.7739573574955267,0.4559364221216793,0,1,0
0.8369533237193307,-0.49420598019687356,0,0,0
0.7984348986976706,-0.2555141566273489,0,1,0
0.39425533981814953,0.15797396296039523,1,1,1
0.31252531041618925,-0.061728466062858645,0,0,0
0.5435468664075591,-0.38719505186762926,1,1,1
0.863215297419585,0.2812336860716613,0,0,0
0.4644122628806148,-0.45292746592007327,1,1,1
0.20765035378265148,0.04385111218948812,0,1,0
0.7280485616971764,0.06246433154251707,0,1,0
0.36005045668253133,0.13596131961065383,0,1,0
0.6342681299133119,-0.18437369727818698,0,1,0
